group,messages_sampled,messages_estimated,top_lang,top_lang_pct,en_pct,year_min,year_max,n_langs
gmane.comp.gnome.apps.gnucash.user,170,8500,en,99.4,99.4,2001,2019,2
gmane.network.samba.cvs,170,8500,en,85.3,85.3,2002,2016,10
gmane.recreation.bicycle.touring.phred,170,8500,en,100.0,100.0,2004,2011,1
gmane.comp.kde.devel.frameworks,169,8450,en,87.0,87.0,2012,2019,3
gmane.comp.web.lift,169,8450,en,97.6,97.6,2007,2018,3
gmane.linux.debian.internationalization.french,169,8450,fr,78.1,17.2,2002,2019,7
gmane.comp.web.dojo.user,168,8400,en,98.8,98.8,2005,2016,3
gmane.org.user-groups.rlug.general,168,8400,ro,79.2,13.1,2003,2018,9
gmane.comp.bacula.user,167,8350,en,98.8,98.8,2003,2017,2
gmane.linux.kernel.pci,167,8350,en,98.8,98.8,2008,2019,3
gmane.text.xml.axis.user,167,8350,en,97.6,97.6,2002,2016,5
gmane.comp.gis.openstreetmap,165,8250,en,99.4,99.4,2005,2019,2
gmane.comp.lang.scala.user,165,8250,en,98.8,98.8,2007,2017,2
gmane.os.plan9.general,164,8200,en,95.7,95.7,2002,2019,6
gmane.text.xml.cocoon.devel,163,8150,en,95.7,95.7,2002,2015,6
gmane.comp.gnu.octave.bugs,162,8100,en,100.0,100.0,2003,2019,1
gmane.comp.file-systems.xfs.general,161,8050,en,96.3,96.3,2002,2016,5
gmane.org.user-groups.python.argentina,161,8050,es,92.5,1.2,2006,2018,9
gmane.linux.bluez.kernel,160,8000,en,96.9,96.9,2008,2019,5
gmane.culture.backpacking.backpackgeartesters,159,7950,en,100.0,100.0,2005,2016,1
gmane.comp.documentfoundation.libreoffice.devel,158,7900,en,94.3,94.3,2010,2019,3
gmane.comp.java.sonar.scm,158,7900,UNKNOWN,62.7,17.7,2008,2015,4
gmane.comp.web.zope.all-cvs,158,7900,en,91.8,91.8,2007,2019,9
gmane.linux.lfs.beyond.book,158,7900,en,82.3,82.3,2002,2019,10
gmane.comp.gis.grass.devel,157,7850,en,97.5,97.5,2003,2018,5
gmane.editors.lyx.general,157,7850,en,98.1,98.1,2003,2018,4
gmane.comp.bug-tracking.request-tracker.user,156,7800,en,100.0,100.0,2002,2016,1
gmane.comp.cms.magnolia.devel,156,7800,UNKNOWN,53.8,30.1,2004,2017,5
gmane.comp.security.firewalls.netfilter.devel,156,7800,en,96.8,96.8,2002,2019,4
gmane.os.freebsd.current.scm,156,7800,en,96.2,96.2,2013,2019,5
gmane.comp.gis.grass.pkg.devel,155,7750,en,97.4,97.4,2005,2019,5
gmane.comp.handhelds.phonegap,155,7750,en,96.8,96.8,2010,2017,5
gmane.comp.version-control.bazaar-ng.general,155,7750,en,98.1,98.1,2005,2012,4
gmane.education.libraries.autocat,155,7750,en,98.7,98.7,2007,2019,3
gmane.comp.horde.bugs,154,7700,en,93.5,93.5,2002,2017,7
gmane.comp.java.hadoop.zookeeper.devel,154,7700,en,83.1,83.1,2009,2019,6
gmane.comp.mozilla.seamonkey.user,154,7700,en,99.4,99.4,2008,2019,2
gmane.mail.spam.spamassassin.devel,154,7700,en,94.8,94.8,2002,2018,3
gmane.mail.the-bat.beta,154,7700,en,95.5,95.5,2004,2018,6
gmane.comp.horde.cvs,153,7650,en,82.4,82.4,2002,2010,13
gmane.comp.sysutils.puppet.user,153,7650,en,99.3,99.3,2007,2018,2
gmane.science.linguistics.linguist-list,153,7650,en,97.4,97.4,2003,2019,5
gmane.linux.laptop.olpc.bugs,152,7600,en,100.0,100.0,2007,2014,1
gmane.linux.mandrake.newbie,152,7600,en,98.0,98.0,2003,2011,4
gmane.music.dadl.ot,152,7600,en,98.7,98.7,2003,2011,2
gmane.network.nagios.user,152,7600,en,99.3,99.3,2002,2013,2
gmane.org.user-groups.linux.grulic,151,7550,es,88.1,4.0,2000,2014,7
gmane.comp.lib.sdl,150,7500,en,98.7,98.7,2002,2017,3
gmane.comp.apache.kafka.devel,149,7450,en,81.2,81.2,2015,2019,7
gmane.comp.kde.devel.general,149,7450,en,97.3,97.3,2002,2019,5
gmane.linux.debian.packages.java.devel,149,7450,en,87.9,87.9,2005,2019,5
gmane.music.equipment.slimdevices.audiophile,149,7450,en,100.0,100.0,2005,2019,1
gmane.comp.video.ffmpeg.user,148,7400,en,98.6,98.6,2004,2019,3
gmane.os.netbsd.current,148,7400,en,98.6,98.6,2002,2019,3
gmane.comp.db.postgresql.devel.cvs,147,7350,en,82.3,82.3,2002,2019,5
gmane.comp.java.hadoop.hbase.devel,147,7350,en,85.7,85.7,2008,2019,4
gmane.linux.distributions.emc.user,147,7350,en,100.0,100.0,2006,2019,1
gmane.linux.region.chile,147,7350,es,40.1,4.8,2004,2007,13
gmane.comp.video.gstreamer.devel,146,7300,en,98.6,98.6,2001,2019,2
gmane.comp.gnu.guix.scm,145,7250,en,100.0,100.0,2013,2019,1
gmane.education.classics,145,7250,en,98.6,98.6,2004,2019,3
gmane.network.wireshark.scm,145,7250,en,67.6,67.6,2006,2019,4
gmane.comp.telephony.pbx.asterisk.devel,144,7200,en,98.6,98.6,2004,2018,3
gmane.linux.mandrake.expert,144,7200,en,97.9,97.9,2003,2011,4
gmane.linux.mandriva.bugs,144,7200,en,95.1,95.1,2009,2012,4
gmane.org.operators.isp.wireless.wisp,144,7200,en,93.8,93.8,2005,2017,5
gmane.comp.gnu.radio.general,143,7150,en,98.6,98.6,2003,2019,3
gmane.comp.java.activemq.devel,143,7150,en,83.9,83.9,2004,2019,7
gmane.comp.lang.ruby.cvs,143,7150,UNKNOWN,67.8,23.8,2002,2019,12
gmane.org.operators.gter.brazil,142,7100,pt,95.1,1.4,2009,2019,6
gmane.comp.window-managers.enlightenment.devel,141,7050,en,97.2,97.2,2004,2018,5
gmane.linux.distributions.gumstix.general,141,7050,en,99.3,99.3,2004,2017,2
gmane.comp.cms.cold-fusion.discuss,140,7000,en,97.9,97.9,2004,2005,4
gmane.comp.jakarta.james.devel,140,7000,en,87.1,87.1,2002,2019,8
gmane.comp.lang.javascript.nodejs,140,7000,en,94.3,94.3,2009,2018,6
gmane.comp.lang.perl.cpan.announce,140,7000,en,100.0,100.0,2002,2008,1
gmane.comp.cms.sakai.devel,139,6950,en,98.6,98.6,2005,2019,3
gmane.comp.jakarta.commons.issues,139,6950,en,76.3,76.3,2009,2019,3
gmane.text.xml.cocoon.user,139,6950,en,98.6,98.6,2002,2013,3
gmane.comp.java.jsf.richfaces.issues,138,6900,it,57.2,39.1,2008,2014,5
gmane.comp.kde.devel.pim,138,6900,en,91.3,91.3,2002,2018,4
gmane.comp.lang.groovy.user,138,6900,en,99.3,99.3,2004,2019,2
gmane.comp.voip.openser.user,138,6900,en,98.6,98.6,2005,2019,3
gmane.linux.drivers.rdma,138,6900,en,99.3,99.3,2009,2019,2
gmane.network.simulator.ns3.user,138,6900,en,97.8,97.8,2010,2019,4
gmane.comp.compilers.llvm.bugs,137,6850,en,94.2,94.2,2008,2019,3
gmane.comp.gnu.lilypond.devel,137,6850,en,100.0,100.0,2002,2019,1
gmane.comp.jakarta.myfaces.devel,137,6850,en,83.9,83.9,2005,2019,7
gmane.comp.web.spip.devel,137,6850,fr,97.8,0.7,2001,2018,4
gmane.comp.audio.supercollider.devel,136,6800,en,100.0,100.0,2004,2018,1
gmane.comp.voip.openser.devel,136,6800,en,87.5,87.5,2005,2019,8
gmane.comp.web.zope.plone.tests,136,6800,en,89.0,89.0,2004,2019,4
gmane.culture.backpacking.light,136,6800,en,99.3,99.3,2002,2012,2
gmane.linux.kernel.samsung-soc,136,6800,en,97.8,97.8,2010,2019,4
gmane.comp.gcc.regression,135,6750,en,86.7,86.7,2003,2019,5
gmane.comp.java.lib.itext.general,135,6750,en,99.3,99.3,2002,2014,2
gmane.comp.java.zookeeper.devel,135,6750,en,85.2,85.2,2011,2019,6
gmane.comp.systems.archos.rockbox.sourceforge,135,6750,en,100.0,100.0,2002,2014,1
gmane.games.bridge.laws,135,6750,en,97.0,97.0,2002,2017,3
gmane.linux.documentation,135,6750,en,97.8,97.8,2009,2019,4
gmane.music.equipment.slimdevices.squeezecenter,135,6750,en,99.3,99.3,2009,2019,2
gmane.recreation.railway.canadian-passenger,135,6750,en,99.3,99.3,2004,2019,2
gmane.comp.apache.maven.scm,134,6700,en,97.0,97.0,2007,2019,5
gmane.comp.finance.mifos.issues,134,6700,en,79.1,79.1,2006,2015,3
gmane.comp.java.netbeans.modules.openide.devel,134,6700,en,98.5,98.5,2001,2016,3
gmane.comp.php.quality-assurance,134,6700,en,100.0,100.0,2002,2018,1
gmane.linux.debian.devel.secure-testing.cvs,134,6700,en,92.5,92.5,2005,2019,8
gmane.os.openbsd.misc,134,6700,en,96.3,96.3,2002,2004,4
gmane.os.openbsd.tech,134,6700,en,100.0,100.0,2002,2019,1
gmane.comp.apache.maven.notifications,133,6650,en,63.9,63.9,2006,2019,9
gmane.comp.mathematics.maxima.general,133,6650,en,100.0,100.0,2002,2019,1
gmane.science.dinosaurs.general,133,6650,en,99.2,99.2,2002,2018,2
gmane.comp.apache.incubator.general,132,6600,en,97.0,97.0,2003,2018,4
gmane.comp.java.hudson.user,132,6600,en,100.0,100.0,2009,2019,1
gmane.comp.php.cvs.pear,132,6600,en,81.1,81.1,2002,2019,8
gmane.comp.python.numeric.general,132,6600,en,100.0,100.0,2000,2018,1
gmane.linux.ide,132,6600,en,98.5,98.5,2003,2018,3
gmane.comp.apache.devel,131,6550,en,98.5,98.5,2002,2019,3
gmane.comp.cms.hippocms.scm,131,6550,en,96.2,96.2,2007,2019,5
gmane.comp.file-systems.ext4,131,6550,en,99.2,99.2,2006,2019,2
gmane.comp.graphics.crystalspace.cvs,131,6550,en,96.9,96.9,2003,2017,5
gmane.comp.jakarta.tapestry.devel,131,6550,en,80.9,80.9,2003,2019,8
gmane.comp.macosx.general,131,6550,en,98.5,98.5,2002,2018,3
gmane.linux.drivers.openib,131,6550,en,98.5,98.5,2004,2009,3
gmane.linux.kernel.input,131,6550,en,96.9,96.9,2007,2019,5
gmane.comp.handhelds.openmoko.community,130,6500,en,98.5,98.5,2007,2014,3
gmane.comp.lang.haskell.cvs.ghc,130,6500,en,92.3,92.3,2002,2013,6
gmane.comp.web.css.general,130,6500,en,98.5,98.5,2002,2016,3
gmane.linux.ports.mips.general,130,6500,en,93.8,93.8,2003,2018,8
gmane.comp.web.gallery.cvs,129,6450,en,99.2,99.2,2003,2013,2
gmane.comp.web.wiki.pmwiki.user,129,6450,en,98.4,98.4,2002,2019,3
gmane.comp.encryption.openssl.user,128,6400,en,99.2,99.2,2002,2018,2
gmane.linux.ubuntu.user.kubuntu,128,6400,en,97.7,97.7,2005,2018,2
gmane.comp.gis.openstreetmap.region.it,127,6350,it,91.3,5.5,2008,2019,6
gmane.comp.jakarta.lucene.user,127,6350,en,100.0,100.0,2002,2017,1
gmane.comp.time.nuts,127,6350,en,100.0,100.0,2010,2019,1
gmane.comp.voip.ser,127,6350,en,98.4,98.4,2003,2019,3
gmane.comp.web.zope.general,127,6350,en,98.4,98.4,2002,2015,2
gmane.os.netbsd.devel.pkgsrc.bugs,127,6350,en,97.6,97.6,2004,2018,4
gmane.comp.compilers.clang.devel,126,6300,en,99.2,99.2,2008,2019,2
gmane.comp.java.ofbiz.user,126,6300,en,97.6,97.6,2005,2019,4
gmane.comp.web.nginx.russian,126,6300,ru,96.0,0.8,2004,2019,5
gmane.linux.ubuntu.user.italian,126,6300,it,94.4,1.6,2004,2016,5
gmane.os.freebsd.devel.hackers,126,6300,en,100.0,100.0,2002,2019,1
gmane.comp.jakarta.ant.devel,125,6250,en,95.2,95.2,2002,2018,4
gmane.comp.jakarta.commons.scm,125,6250,en,88.8,88.8,2009,2019,8
gmane.comp.java.openjdk.core-libs.devel,125,6250,en,96.0,96.0,2009,2019,5
gmane.org.user-groups.linux.tolug,125,6250,en,99.2,99.2,2003,2014,2
gmane.comp.gnu.octave.general,124,6200,en,96.8,96.8,2003,2016,4
gmane.comp.jakarta.myfaces.user,124,6200,en,96.8,96.8,2005,2014,4
gmane.comp.window-managers.enlightenment.scm,124,6200,en,96.0,96.0,2013,2019,3
gmane.comp.apache.incubator.ooo.devel,123,6150,en,98.4,98.4,2011,2019,3
gmane.comp.audio.musicbrainz.bugs,123,6150,en,60.2,60.2,2010,2015,4
gmane.comp.emulators.hercules390.general,123,6150,en,99.2,99.2,2002,2018,2
gmane.comp.lang.factor.builds,123,6150,en,93.5,93.5,2009,2019,3
gmane.comp.web.shibboleth.user,123,6150,en,99.2,99.2,2008,2018,2
gmane.linux.debian.qa-packages,123,6150,en,96.7,96.7,2002,2019,4
gmane.comp.printing.ghostscript.cvs,122,6100,en,82.8,82.8,2002,2017,2
gmane.comp.security.bugtraq,122,6100,en,100.0,100.0,2002,2019,1
gmane.politics.communism.environmental,122,6100,en,98.4,98.4,2002,2019,2
gmane.comp.db.filemaker.devel,121,6050,en,100.0,100.0,2005,2019,1
gmane.comp.db.postgresql.spanish,121,6050,es,94.2,1.7,2005,2019,6
gmane.comp.lang.julia.user,121,6050,en,97.5,97.5,2013,2016,4
gmane.comp.web.zope.plone.ingeniweb.general,121,6050,pt,36.4,35.5,2008,2018,14
gmane.linux.distributions.nixos.scm,121,6050,en,90.1,90.1,2010,2017,6
gmane.linux.raid,121,6050,en,100.0,100.0,2002,2017,1
gmane.linux.redhat.k12osn,121,6050,en,99.2,99.2,2002,2012,2
gmane.network.dns.bind.user,120,6000,en,100.0,100.0,2003,2019,1
gmane.user-groups.foss.gutl,120,6000,es,93.3,2.5,2002,2019,7
gmane.emacs.cvs,119,5950,de,62.2,31.1,2002,2008,7
gmane.linux.arch.general,119,5950,en,96.6,96.6,2004,2019,5
gmane.linux.ports.sh.devel,119,5950,en,98.3,98.3,2004,2019,3
gmane.music.tangerine-dream,119,5950,en,99.2,99.2,2002,2019,2
gmane.comp.emulators.ovirt.user,118,5900,en,100.0,100.0,2012,2019,1
gmane.comp.programming.tools.cmake.user,118,5900,en,99.2,99.2,2006,2019,2
gmane.comp.web.flashcoders.devel,118,5900,en,96.6,96.6,2005,2007,4
gmane.mail.spam.spamcop.help,118,5900,en,95.8,95.8,2002,2005,6
gmane.os.freebsd.devel.net,118,5900,en,92.4,92.4,2002,2019,3
gmane.plants.sansevieria.collectors,118,5900,en,92.4,92.4,2002,2014,4
gmane.comp.education.sugar.devel,117,5850,en,98.3,98.3,2007,2019,3
gmane.comp.gnome.evolution.general,117,5850,en,100.0,100.0,2002,2019,1
gmane.comp.java.jira.user,117,5850,en,100.0,100.0,2003,2011,1
gmane.comp.lib.opencv,117,5850,en,99.1,99.1,2005,2014,2
gmane.comp.otrs.cvs,117,5850,en,94.9,94.9,2003,2013,4
gmane.linux.distributions.musterloesung,117,5850,de,97.4,2.6,2005,2014,2
gmane.linux.usb.devel,117,5850,en,97.4,97.4,2002,2007,3
gmane.comp.db.dbworld,116,5800,en,98.3,98.3,2003,2017,3
gmane.comp.jakarta.lucene.hadoop.user,116,5800,en,99.1,99.1,2007,2016,2
gmane.comp.kde.devel.kopete,116,5800,en,92.2,92.2,2002,2014,4
gmane.comp.kde.devel.kwin,116,5800,en,90.5,90.5,2002,2019,4
gmane.text.xml.exist,116,5800,en,99.1,99.1,2003,2019,2
gmane.comp.gis.grass.user,115,5750,en,100.0,100.0,2003,2018,1
gmane.comp.jakarta.lucene.devel,115,5750,en,85.2,85.2,2003,2019,4
gmane.comp.web.nginx.english,115,5750,en,97.4,97.4,2008,2019,3
gmane.comp.web.zope.plone.ingeniweb.devel,115,5750,en,42.6,42.6,2006,2018,15
gmane.comp.cad.brlcad.scm,114,5700,en,100.0,100.0,2005,2019,1
gmane.comp.gnome.desktop,114,5700,en,98.2,98.2,2002,2019,3
gmane.comp.java.hadoop.pig.devel,114,5700,en,70.2,70.2,2009,2018,3
gmane.comp.kde.devel.kmail,114,5700,en,93.0,93.0,2002,2007,2
gmane.culture.backpacking.backpackgeartest,114,5700,en,98.2,98.2,2003,2016,3
gmane.linux.debian.alioth.multimedia-maintainers,114,5700,en,96.5,96.5,2009,2018,3
gmane.os.solaris.opensolaris.general,114,5700,en,99.1,99.1,2005,2011,2
gmane.comp.freedesktop.xorg.devel,113,5650,en,98.2,98.2,2009,2018,3
gmane.comp.gis.qgis.devel,113,5650,en,99.1,99.1,2007,2019,2
gmane.comp.hardware.beagleboard.user,113,5650,en,100.0,100.0,2009,2013,1
gmane.comp.python.django.devel,113,5650,en,99.1,99.1,2005,2019,2
gmane.comp.python.ideas,113,5650,en,100.0,100.0,2007,2019,1
gmane.comp.web.interchange.users,113,5650,en,98.2,98.2,2000,2017,3
gmane.linux.debian.devel.gcc,113,5650,en,91.2,91.2,2002,2018,7
gmane.mail.sylpheed.claws.general,113,5650,en,96.5,96.5,2002,2019,3
gmane.comp.gis.mapserver.user,112,5600,en,94.6,94.6,2004,2019,5
gmane.comp.lang.caml.inria,112,5600,en,98.2,98.2,1998,2019,2
gmane.comp.programming.scrum.general,112,5600,en,98.2,98.2,2003,2017,3
gmane.linux.kernel.kernelnewbies,112,5600,en,97.3,97.3,2003,2019,4
gmane.comp.apache.incubator.directory.devel,111,5550,en,88.3,88.3,2005,2018,4
gmane.comp.web.oscommerce.installation,111,5550,en,100.0,100.0,2002,2003,1
gmane.linux.kernel.janitors,111,5550,en,98.2,98.2,2002,2018,2
gmane.linux.kernel.mmc,111,5550,en,98.2,98.2,2009,2019,3
gmane.linux.laptop.olpc.sugar,111,5550,en,97.3,97.3,2006,2018,4
gmane.linux.lfs.beyond.support,111,5550,en,98.2,98.2,2002,2018,3
gmane.org.user-groups.linux.portland,111,5550,en,99.1,99.1,2004,2018,2
gmane.org.wikimedia.qa.alerts,111,5550,UNKNOWN,100.0,0.0,2014,2019,1
gmane.comp.apache.cvs,110,5500,en,87.3,87.3,2002,2019,7
gmane.comp.cms.cold-fusion.general,110,5500,en,100.0,100.0,2004,2005,1
gmane.comp.gnu.octave.maintainers,110,5500,en,99.1,99.1,2005,2019,2
gmane.comp.java.hadoop.hbase.user,110,5500,en,95.5,95.5,2008,2019,6
gmane.comp.lang.scala.spark.user,110,5500,en,99.1,99.1,2013,2018,2
gmane.science.biology.informatics.conductor,110,5500,en,100.0,100.0,2004,2014,1
gmane.comp.file-systems.ceph.user,109,5450,en,98.2,98.2,2013,2019,3
gmane.comp.graphics.inkscape.devel,109,5450,en,98.2,98.2,2003,2018,3
gmane.comp.python.brasil,109,5450,pt,97.2,1.8,2003,2011,3
gmane.comp.search.nutch.devel,109,5450,en,51.4,51.4,2003,2019,7
gmane.network.opennms.general,109,5450,en,98.2,98.2,2002,2018,3
gmane.org.user-groups.slug.general,109,5450,en,99.1,99.1,2002,2014,2
gmane.os.netbsd.devel.kernel,109,5450,en,100.0,100.0,2002,2018,1
gmane.comp.documentfoundation.libreoffice.user,108,5400,en,98.1,98.1,2010,2018,3
gmane.comp.gcc.help,108,5400,en,100.0,100.0,2002,2019,1
gmane.comp.gis.geoserver.user,108,5400,en,98.1,98.1,2005,2019,2
gmane.comp.java.activemq.user,108,5400,en,99.1,99.1,2004,2018,2
gmane.comp.php.drupal.devel,108,5400,en,98.1,98.1,2003,2011,2
gmane.comp.apache.incubator.bigtop.devel,107,5350,en,83.2,83.2,2012,2019,4
gmane.comp.db.monetdb.scm,107,5350,en,93.5,93.5,2007,2019,4
gmane.comp.kde.devel.kdevelop,107,5350,en,99.1,99.1,2002,2019,2
gmane.comp.monitoring.zenoss.user,107,5350,en,98.1,98.1,2006,2013,3
gmane.comp.web.curl.library,107,5350,en,100.0,100.0,2003,2019,1
gmane.games.fps.halflife.server,107,5350,en,99.1,99.1,2004,2017,2
gmane.linux.altlinux.sisyphus.cybertalk,107,5350,en,78.5,78.5,2006,2019,9
gmane.linux.debian.devel.python.modules,107,5350,en,95.3,95.3,2007,2019,5
gmane.mail.postfix.user.german,107,5350,de,91.6,4.7,2005,2019,4
gmane.os.netbsd.devel.pkgsrc.wip.cvs,107,5350,en,100.0,100.0,2003,2015,1
gmane.comp.cms.nuxeo.bugs,106,5300,en,52.8,52.8,2006,2012,3
gmane.comp.hardware.trs80.model100,106,5300,en,89.6,89.6,1999,2019,4
gmane.comp.python.django.brasil,106,5300,pt,92.5,2.8,2008,2019,6
gmane.org.operators.frnog,106,5300,fr,99.1,0.0,2005,2019,2
gmane.org.user-groups.linux.italian.linuxtrent,106,5300,it,93.4,4.7,2005,2015,4
gmane.comp.audio.audacity.devel,105,5250,en,99.0,99.0,2002,2018,2
gmane.comp.bios.edk2.devel,105,5250,en,99.0,99.0,2015,2019,2
gmane.comp.cad.geda.user,105,5250,en,100.0,100.0,2005,2016,1
gmane.comp.db.postgresql.brasil.user,105,5250,pt,95.2,1.9,2006,2017,5
gmane.comp.jakarta.ant.user,105,5250,en,98.1,98.1,2002,2014,3
gmane.comp.java.geronimo.cvs,105,5250,en,81.0,81.0,2003,2019,9
gmane.comp.lang.j.programming,105,5250,en,94.3,94.3,2006,2019,7
gmane.comp.web.turbogears,105,5250,en,98.1,98.1,2005,2018,3
gmane.comp.web.wordpress.devel,105,5250,en,99.0,99.0,2004,2017,2
gmane.culture.people.rohit-khare,105,5250,en,97.1,97.1,2002,2013,3
gmane.linux.debian.devel.games.commits,105,5250,en,97.1,97.1,2007,2018,4
gmane.linux.ubuntu.user.spanish,105,5250,es,94.3,1.0,2004,2018,5
gmane.org.user-groups.linux.phoenix,105,5250,en,97.1,97.1,2005,2019,3
gmane.org.user-groups.linux.satlug,105,5250,en,99.0,99.0,2002,2015,2
gmane.user-groups.linux.london.gllug,105,5250,en,99.0,99.0,2003,2012,2
gmane.comp.apache.jackrabbit.devel,104,5200,en,81.7,81.7,2004,2018,4
gmane.comp.apache.webservices.tuscany.devel,104,5200,en,94.2,94.2,2006,2018,3
gmane.comp.emulators.spice.devel,104,5200,en,99.0,99.0,2010,2019,2
gmane.comp.freedesktop.xorg,104,5200,en,98.1,98.1,2005,2015,3
gmane.comp.java.jenkins.user,104,5200,en,97.1,97.1,2011,2019,4
gmane.games.advanced-squad-leader,104,5200,en,98.1,98.1,2002,2013,3
gmane.linux.debian.alioth.pkg-haskell-maintainers,104,5200,en,96.2,96.2,2013,2019,4
gmane.network.simulator.isi,104,5200,en,96.2,96.2,2002,2019,4
gmane.comp.misc.oopic,103,5150,en,100.0,100.0,2004,2017,1
gmane.culture.region.china.budaya-tionghua,103,5150,id,95.1,4.9,2005,2014,2
gmane.linux.vdr,103,5150,en,99.0,99.0,2003,2016,2
gmane.music.equipment.slimdevices.unix,103,5150,en,99.0,99.0,2005,2019,2
gmane.comp.handhelds.palm.datebk,102,5100,en,97.1,97.1,2003,2013,4
gmane.comp.java.jboss.devel,102,5100,en,84.3,84.3,2002,2006,4
gmane.comp.mozilla.devel.webtools,102,5100,en,97.1,97.1,2002,2017,4
gmane.comp.php.pear.devel,102,5100,en,100.0,100.0,2002,2014,1
gmane.comp.security.firewalls.netfilter.general,102,5100,en,96.1,96.1,2002,2017,3
gmane.ietf.i-d-announce,102,5100,en,100.0,100.0,2011,2019,1
gmane.comp.lang.javascript.qooxdoo.devel,101,5050,en,100.0,100.0,2005,2016,1
gmane.comp.python.chinese,101,5050,zh-cn,52.5,19.8,2004,2008,14
gmane.culture.region.new-york.nycindianslounge,101,5050,en,96.0,96.0,2005,2006,5
gmane.linux.region.israel,101,5050,en,98.0,98.0,2002,2018,3
gmane.os.solaris.opensolaris.zfs,101,5050,en,98.0,98.0,2006,2012,2
gmane.politics.activism.neurogreen,101,5050,it,94.1,2.0,2004,2019,4
gmane.comp.apache.incubator.ooo.commits,100,5000,en,97.0,97.0,2011,2019,3
gmane.comp.compilers.free-pascal.general,100,5000,en,99.0,99.0,2003,2019,2
gmane.comp.db.postgresql.bugs,100,5000,en,100.0,100.0,2002,2019,1
gmane.comp.db.u2.general,100,5000,en,100.0,100.0,2004,2013,1
gmane.comp.jakarta.log4j.devel,100,5000,en,89.0,89.0,2002,2017,6
gmane.comp.lib.itk.user,100,5000,en,99.0,99.0,2004,2017,2
gmane.comp.security.ids.snort.general,100,5000,en,97.0,97.0,2002,2019,4
gmane.comp.tex.macosx,100,5000,en,97.0,97.0,2004,2017,4
gmane.games.scrabble.uk,100,5000,en,93.0,93.0,2005,2019,4
gmane.linux.kernel.next,100,5000,en,100.0,100.0,2008,2019,1
gmane.linux.ports.arm.msm,100,5000,en,99.0,99.0,2011,2019,2
gmane.text.xml.svg.devel,100,5000,en,98.0,98.0,2002,2014,3
gmane.comp.lib.thrift.devel,99,4950,en,77.8,77.8,2010,2019,4
gmane.comp.sysutils.ansible,99,4950,en,98.0,98.0,2013,2019,3
gmane.culture.language.basque.itzul,99,4950,id,38.4,1.0,1999,2018,17
gmane.comp.emulators.qemu.block,98,4900,en,100.0,100.0,2015,2019,1
gmane.comp.gnome.mono.general,98,4900,en,99.0,99.0,2002,2017,2
gmane.comp.graphics.scribus,98,4900,en,95.9,95.9,2004,2018,3
gmane.comp.java.netbeans.devel,98,4900,en,95.9,95.9,2000,2014,4
gmane.comp.python.sqlalchemy.user,98,4900,en,99.0,99.0,2006,2019,2
gmane.comp.security.basics,98,4900,en,100.0,100.0,2002,2012,1
gmane.comp.web.css.discuss,98,4900,en,100.0,100.0,2002,2018,1
gmane.comp.web.spip.zone,98,4900,fr,98.0,1.0,2006,2019,3
gmane.linux.debian.devel.games.devel,98,4900,en,98.0,98.0,2007,2019,3
gmane.linux.pardus.user,98,4900,tr,94.9,0.0,2007,2012,6
gmane.network.opennms.cvs,98,4900,en,89.8,89.8,2003,2019,7
gmane.os.freebsd.devel.gnome,98,4900,en,91.8,91.8,2002,2019,2
gmane.recreation.cars.nissan.e15et,98,4900,en,100.0,100.0,1999,2006,1
gmane.comp.apache.felix.devel,97,4850,en,78.4,78.4,2007,2019,6
gmane.comp.emulators.ovirt.infra,97,4850,en,80.4,80.4,2012,2019,5
gmane.comp.handhelds.android.x86,97,4850,en,96.9,96.9,2010,2019,4
gmane.comp.lang.javascript.ecmascript4.general,97,4850,en,97.9,97.9,2007,2018,3
gmane.comp.web.phpgroupware.cvs,97,4850,en,87.6,87.6,2002,2010,9
gmane.linux.debian.devel.tetex,97,4850,en,100.0,100.0,2002,2019,1
gmane.linux.kernel.cross-arch,97,4850,en,99.0,99.0,2008,2019,2
gmane.mail.cgatepro.general,97,4850,en,100.0,100.0,2004,2016,1
gmane.os.netbsd.devel.packages,97,4850,en,97.9,97.9,2002,2019,3
gmane.comp.db.couchdb.devel,96,4800,en,91.7,91.7,2008,2019,3
gmane.comp.gnu.mingw.user,96,4800,en,99.0,99.0,2002,2016,2
gmane.comp.systems.archos.rockbox.general,96,4800,en,99.0,99.0,2001,2015,2
gmane.linux.debian.ports.powerpc,96,4800,en,99.0,99.0,2002,2019,2
gmane.comp.ai.weka,95,4750,en,100.0,100.0,2002,2018,1
gmane.comp.db.oracle.toad.free,95,4750,en,100.0,100.0,2002,2013,1
gmane.comp.emulators.xen.cvs,95,4750,en,95.8,95.8,2005,2019,4
gmane.comp.gis.gdal.devel,95,4750,en,98.9,98.9,2003,2019,2
